income_groups,age,gender,year,population
lower_middle_income,69.0,1.0,1983.0,2213567.0
lower_middle_income,69.0,1.0,1984.0,2242055.0
lower_middle_income,69.0,1.0,1985.0,2260760.0
lower_middle_income,69.0,1.0,1986.0,2296813.0
lower_middle_income,69.0,1.0,1987.0,2363518.0
lower_middle_income,69.0,1.0,1988.0,2450688.0
lower_middle_income,69.0,1.0,1990.0,2559609.0
lower_middle_income,69.0,1.0,1992.0,2714369.0
lower_middle_income,69.0,1.0,1993.0,2807014.0
lower_middle_income,69.0,1.0,1994.0,2903023.0
lower_middle_income,69.0,1.0,1995.0,2989675.0
lower_middle_income,69.0,1.0,1997.0,3189325.0
lower_middle_income,69.0,1.0,1998.0,3290658.0
lower_middle_income,69.0,1.0,1999.0,3344915.0
lower_middle_income,69.0,1.0,2001.0,3483954.0
lower_middle_income,69.0,1.0,2002.0,3527869.0
lower_middle_income,69.0,1.0,2003.0,3574909.0
lower_middle_income,69.0,1.0,2004.0,3665621.0
lower_middle_income,69.0,1.0,2005.0,3780338.0
lower_middle_income,69.0,1.0,2007.0,3989306.0
lower_middle_income,69.0,1.0,2008.0,4027862.0
lower_middle_income,69.0,1.0,2011.0,4178704.0
lower_middle_income,69.0,1.0,2015.0,4654296.0
lower_middle_income_typo,69.0,1.0,2017.0,5012010.0
lower_middle_income,69.0,1.0,2018.0,5350092.0
lower_middle_income,69.0,1.0,2019.0,5780306.0
lower_middle_income,69.0,1.0,2020.0,6022831.0
lower_middle_income,69.0,1.0,2021.0,6232209.0
lower_middle_income,69.0,1.0,2022.0,6469447.0
lower_middle_income,69.0,1.0,2023.0,6757762.0
lower_middle_income,69.0,1.0,2024.0,7044884.0
lower_middle_income,69.0,2.0,1951.0,901434.0
lower_middle_income,69.0,2.0,1952.0,921657.0
lower_middle_income,69.0,2.0,1953.0,978813.0
lower_middle_income,69.0,2.0,1954.0,1048272.0
lower_middle_income,69.0,2.0,1955.0,1118260.0
lower_middle_income,69.0,2.0,1956.0,1193495.0
lower_middle_income,69.0,2.0,1957.0,1244175.0
lower_middle_income,69.0,2.0,1960.0,1255961.0
lower_middle_income,69.0,2.0,1961.0,1249982.0
lower_middle_income,69.0,2.0,1962.0,1278154.0
lower_middle_income,69.0,2.0,1963.0,1342088.0
lower_middle_income,69.0,2.0,1964.0,1418395.0
lower_middle_income,69.0,2.0,1967.0,1629717.0
lower_middle_income,69.0,2.0,1968.0,1666228.0
lower_middle_income,69.0,2.0,1969.0,1734493.0
lower_middle_income,69.0,2.0,1970.0,1776386.0
lower_middle_income,69.0,2.0,1971.0,1777594.0
lower_middle_income,69.0,2.0,1972.0,1820807.0
lower_middle_income,69.0,2.0,1974.0,1948355.0
lower_middle_income_typo,69.0,2.0,1975.0,2021039.0
lower_middle_income,69.0,2.0,1976.0,2092727.0
lower_middle_income,69.0,2.0,1977.0,2155470.0
lower_middle_income,69.0,2.0,1978.0,2207641.0
lower_middle_income,69.0,2.0,1979.0,2268269.0
lower_middle_income,69.0,2.0,1980.0,2338721.0
lower_middle_income,69.0,2.0,1983.0,2494220.0
lower_middle_income,69.0,2.0,1985.0,2500936.0
lower_middle_income,69.0,2.0,1987.0,2611377.0
lower_middle_income,69.0,2.0,1988.0,2771763.0
lower_middle_income,69.0,2.0,1990.0,2866911.0
lower_middle_income,69.0,2.0,1991.0,2992235.0
lower_middle_income,69.0,2.0,1992.0,3096042.0
lower_middle_income,69.0,2.0,1995.0,3382234.0
lower_middle_income,69.0,2.0,1996.0,3486189.0
lower_middle_income,69.0,2.0,1997.0,3590663.0
lower_middle_income_typo,69.0,3.0,1998.0,3718208.0
lower_middle_income,69.0,2.0,1999.0,3781187.0
lower_middle_income,69.0,2.0,2000.0,3855058.0
lower_middle_income,69.0,2.0,2001.0,3984163.0
lower_middle_income_typo,69.0,2.0,2002.0,4045165.0
lower_middle_income_typo,69.0,2.0,2003.0,4100595.0
lower_middle_income,69.0,2.0,2004.0,4221356.0
lower_middle_income,69.0,2.0,2006.0,4557166.0
lower_middle_income,69.0,2.0,2007.0,4679067.0
lower_middle_income,69.0,2.0,2008.0,4721562.0
lower_middle_income,69.0,2.0,2009.0,4751165.0
lower_middle_income,69.0,2.0,2010.0,4776186.0
lower_middle_income,69.0,2.0,2012.0,4870806.0
lower_middle_income_typo,69.0,2.0,2013.0,4961908.0
lower_middle_income,69.0,2.0,2016.0,5526929.0
lower_middle_income,69.0,2.0,2017.0,5678188.0
lower_middle_income,69.0,2.0,2018.0,6004267.0
lower_middle_income,69.0,2.0,2019.0,6471130.0
lower_middle_income,69.0,2.0,2020.0,6751654.0
lower_middle_income,69.0,2.0,2021.0,6998129.0
lower_middle_income,69.0,2.0,2022.0,7249339.0
lower_middle_income,69.0,3.0,2023.0,7545253.0
lower_middle_income,70.0,1.0,1950.0,781078.0
lower_middle_income_typo,70.0,1.0,1952.0,763049.0
lower_middle_income,70.0,1.0,1954.0,828907.0
lower_middle_income,70.0,1.0,1955.0,887454.0
lower_middle_income,70.0,1.0,1956.0,945775.0
lower_middle_income,70.0,1.0,1959.0,1065357.0
lower_middle_income,70.0,1.0,1960.0,1065229.0
lower_middle_income,70.0,1.0,1961.0,1077522.0
lower_middle_income,70.0,1.0,1963.0,1118304.0
lower_middle_income,70.0,1.0,1965.0,1230339.0
lower_middle_income,70.0,1.0,1967.0,1352755.0
lower_middle_income,70.0,1.0,1968.0,1403874.0
lower_middle_income_typo,70.0,1.0,1969.0,1442561.0
lower_middle_income,70.0,1.0,1970.0,1476462.0
lower_middle_income,70.0,1.0,1971.0,1506966.0
lower_middle_income,70.0,1.0,1972.0,1537599.0
lower_middle_income,70.0,1.0,1973.0,1580434.0
lower_middle_income,70.0,1.0,1974.0,1631716.0
lower_middle_income,70.0,1.0,1975.0,1680794.0
lower_middle_income,70.0,1.0,1976.0,1733522.0
lower_middle_income,70.0,1.0,1977.0,1793879.0
lower_middle_income,70.0,1.0,1979.0,1886258.0
lower_middle_income,70.0,1.0,1981.0,1975619.0
lower_middle_income,70.0,3.0,1984.0,2091178.0
lower_middle_income,70.0,1.0,1986.0,2135994.0
lower_middle_income,70.0,1.0,1987.0,2169984.0
lower_middle_income,70.0,3.0,1988.0,2202391.0
lower_middle_income,70.0,1.0,1989.0,2287863.0
lower_middle_income,70.0,1.0,1990.0,2371802.0
lower_middle_income,70.0,1.0,1992.0,2496639.0
lower_middle_income,70.0,1.0,1993.0,2567454.0
lower_middle_income,70.0,1.0,1994.0,2655683.0
lower_middle_income,70.0,1.0,1995.0,2747489.0
lower_middle_income,70.0,1.0,1997.0,2930355.0
lower_middle_income,70.0,1.0,1998.0,3023961.0
lower_middle_income,70.0,1.0,1999.0,3121430.0
lower_middle_income,70.0,1.0,2000.0,3175493.0
lower_middle_income,70.0,3.0,2001.0,3228835.0
lower_middle_income,70.0,1.0,2003.0,3351944.0
lower_middle_income_typo,70.0,1.0,2004.0,3397996.0
lower_middle_income,70.0,1.0,2006.0,3594679.0
lower_middle_income,70.0,3.0,2007.0,3708754.0
lower_middle_income,70.0,1.0,2008.0,3796107.0
lower_middle_income,70.0,1.0,2009.0,3835265.0
lower_middle_income,70.0,1.0,2010.0,3875796.0
lower_middle_income_typo,70.0,1.0,2011.0,3920630.0
lower_middle_income,70.0,1.0,2012.0,3988670.0
lower_middle_income,70.0,1.0,2013.0,4053801.0
lower_middle_income,70.0,1.0,2014.0,4153967.0
lower_middle_income,70.0,1.0,2015.0,4301086.0
lower_middle_income,70.0,1.0,2016.0,4455202.0
lower_middle_income,70.0,1.0,2019.0,5126822.0
lower_middle_income,70.0,1.0,2020.0,5519372.0
lower_middle_income,70.0,1.0,2021.0,5709714.0
lower_middle_income,70.0,1.0,2023.0,6188937.0
lower_middle_income,70.0,2.0,1950.0,872609.0
lower_middle_income,70.0,2.0,1951.0,860121.0
lower_middle_income,70.0,2.0,1952.0,850392.0
lower_middle_income,70.0,2.0,1953.0,869851.0
lower_middle_income,70.0,2.0,1954.0,924308.0
lower_middle_income,70.0,2.0,1955.0,990660.0
lower_middle_income,70.0,2.0,1957.0,1129180.0
lower_middle_income,70.0,2.0,1959.0,1207125.0
lower_middle_income,70.0,2.0,1960.0,1178584.0
lower_middle_income,70.0,2.0,1961.0,1190768.0
lower_middle_income,70.0,2.0,1962.0,1185928.0
lower_middle_income_typo,70.0,3.0,1963.0,1212755.0
lower_middle_income,70.0,2.0,1964.0,1274133.0
lower_middle_income,70.0,2.0,1965.0,1345940.0
lower_middle_income,70.0,2.0,1966.0,1419860.0
lower_middle_income,70.0,3.0,1967.0,1491450.0
lower_middle_income,70.0,2.0,1968.0,1546011.0
lower_middle_income,70.0,2.0,1969.0,1581410.0
lower_middle_income,70.0,2.0,1970.0,1617266.0
lower_middle_income_typo,70.0,2.0,1974.0,1790637.0
lower_middle_income,70.0,2.0,1975.0,1858019.0
lower_middle_income,70.0,2.0,1976.0,1929072.0
lower_middle_income,70.0,2.0,1979.0,2123503.0
lower_middle_income,70.0,2.0,1980.0,2176217.0
lower_middle_income,70.0,2.0,1981.0,2235659.0
lower_middle_income,70.0,2.0,1982.0,2308425.0
lower_middle_income,70.0,2.0,1986.0,2395187.0
lower_middle_income,70.0,2.0,1989.0,2593222.0
lower_middle_income,70.0,2.0,1990.0,2730820.0
lower_middle_income,70.0,2.0,1991.0,2749673.0
lower_middle_income,70.0,2.0,1992.0,2870288.0
lower_middle_income,70.0,2.0,1993.0,2970617.0
lower_middle_income,70.0,2.0,1994.0,3060305.0
lower_middle_income,70.0,2.0,1997.0,3346916.0
lower_middle_income,70.0,2.0,1998.0,3448632.0
lower_middle_income,70.0,2.0,2001.0,3708008.0
lower_middle_income_typo,70.0,2.0,2002.0,3832851.0
lower_middle_income,70.0,2.0,2004.0,3946665.0
lower_middle_income,70.0,2.0,2006.0,4222829.0
lower_middle_income,70.0,2.0,2008.0,4511914.0
lower_middle_income,70.0,2.0,2009.0,4555413.0
lower_middle_income,70.0,2.0,2010.0,4587085.0
lower_middle_income_typo,70.0,2.0,2011.0,4613784.0
lower_middle_income,70.0,2.0,2012.0,4670864.0
lower_middle_income,70.0,2.0,2013.0,4708612.0
lower_middle_income,70.0,2.0,2014.0,4798054.0
lower_middle_income,70.0,2.0,2015.0,4953016.0
lower_middle_income,70.0,2.0,2017.0,5354208.0
lower_middle_income,70.0,2.0,2018.0,5503252.0
lower_middle_income,70.0,2.0,2019.0,5819827.0
lower_middle_income,70.0,3.0,2020.0,6262859.0
lower_middle_income,70.0,2.0,2021.0,6496699.0
lower_middle_income,70.0,2.0,2022.0,6729084.0
lower_middle_income,70.0,2.0,2023.0,7013592.0
lower_middle_income,70.0,2.0,2024.0,7323171.0
lower_middle_income,71.0,1.0,1950.0,736264.0
lower_middle_income,71.0,1.0,1951.0,726546.0
lower_middle_income,71.0,1.0,1952.0,716552.0
lower_middle_income,71.0,1.0,1954.0,728282.0
lower_middle_income,71.0,1.0,1956.0,828438.0
lower_middle_income,71.0,1.0,1957.0,883081.0
lower_middle_income,71.0,1.0,1959.0,984644.0
lower_middle_income,71.0,1.0,1960.0,996870.0
lower_middle_income,71.0,1.0,1962.0,1009001.0
lower_middle_income,71.0,1.0,1963.0,1017501.0
lower_middle_income,71.0,1.0,1964.0,1047529.0
lower_middle_income,71.0,1.0,1966.0,1149905.0
lower_middle_income,71.0,1.0,1967.0,1208233.0
lower_middle_income,71.0,3.0,1968.0,1266643.0
lower_middle_income,71.0,1.0,1969.0,1314859.0
lower_middle_income,71.0,1.0,1971.0,1379565.0
lower_middle_income,71.0,1.0,1973.0,1442747.0
lower_middle_income,71.0,3.0,1974.0,1484382.0
lower_middle_income,71.0,1.0,1976.0,1579239.0
lower_middle_income,71.0,1.0,1977.0,1630779.0
lower_middle_income,71.0,1.0,1978.0,1688351.0
lower_middle_income,71.0,1.0,1979.0,1736189.0
lower_middle_income,71.0,1.0,1980.0,1775007.0
lower_middle_income,71.0,1.0,1981.0,1818419.0
lower_middle_income,71.0,3.0,1982.0,1859000.0
lower_middle_income_typo,71.0,1.0,1984.0,1930713.0
lower_middle_income,71.0,1.0,1985.0,1966587.0
lower_middle_income,71.0,1.0,1987.0,2008353.0
lower_middle_income,71.0,1.0,1988.0,2050035.0
lower_middle_income,71.0,1.0,1989.0,2074590.0
lower_middle_income,71.0,1.0,1990.0,2145978.0
lower_middle_income,71.0,1.0,1991.0,2231447.0
lower_middle_income,71.0,1.0,1994.0,2417907.0
lower_middle_income,71.0,1.0,1997.0,2670860.0
lower_middle_income,71.0,1.0,1998.0,2766183.0
lower_middle_income,71.0,1.0,2000.0,2949508.0
lower_middle_income,71.0,1.0,2003.0,3130848.0
lower_middle_income,71.0,1.0,2004.0,3172819.0
lower_middle_income,71.0,1.0,2005.0,3217135.0
lower_middle_income,71.0,1.0,2006.0,3300115.0
lower_middle_income,71.0,1.0,2008.0,3514539.0
lower_middle_income,71.0,1.0,2009.0,3599203.0
lower_middle_income,71.0,1.0,2010.0,3639187.0
lower_middle_income,71.0,1.0,2011.0,3680725.0
lower_middle_income,71.0,1.0,2012.0,3726364.0
lower_middle_income,71.0,1.0,2013.0,3793099.0
lower_middle_income,71.0,1.0,2014.0,3857175.0
lower_middle_income,71.0,1.0,2015.0,3954640.0
lower_middle_income,71.0,1.0,2017.0,4245647.0
lower_middle_income,71.0,1.0,2018.0,4431955.0
lower_middle_income,71.0,1.0,2019.0,4580380.0
lower_middle_income,71.0,1.0,2021.0,5208059.0
lower_middle_income,71.0,1.0,2023.0,5641245.0
lower_middle_income,71.0,1.0,2024.0,5914632.0
lower_middle_income,71.0,2.0,1950.0,827402.0
lower_middle_income,71.0,2.0,1951.0,818027.0
lower_middle_income,71.0,2.0,1952.0,806862.0
lower_middle_income,71.0,2.0,1954.0,817067.0
lower_middle_income_typo,71.0,2.0,1955.0,868965.0
lower_middle_income,71.0,2.0,1956.0,932023.0
lower_middle_income_typo,71.0,2.0,1957.0,995450.0
lower_middle_income,71.0,2.0,1958.0,1048506.0
lower_middle_income_typo,71.0,2.0,1959.0,1124978.0
lower_middle_income,71.0,2.0,1960.0,1139006.0
lower_middle_income,71.0,2.0,1961.0,1112953.0
lower_middle_income,71.0,2.0,1962.0,1123778.0
lower_middle_income,71.0,2.0,1963.0,1120005.0
lower_middle_income,71.0,2.0,1964.0,1145628.0
lower_middle_income,71.0,2.0,1965.0,1202553.0
lower_middle_income,71.0,2.0,1966.0,1270299.0
lower_middle_income,71.0,2.0,1967.0,1340498.0
lower_middle_income,71.0,2.0,1968.0,1409950.0
lower_middle_income,71.0,2.0,1969.0,1459836.0
lower_middle_income,71.0,2.0,1970.0,1499131.0
lower_middle_income,71.0,3.0,1971.0,1534205.0
lower_middle_income,71.0,2.0,1972.0,1562972.0
lower_middle_income,71.0,2.0,1974.0,1644322.0
lower_middle_income,71.0,2.0,1975.0,1699877.0
lower_middle_income,71.0,2.0,1976.0,1764782.0
lower_middle_income,71.0,2.0,1977.0,1834190.0
lower_middle_income,71.0,2.0,1979.0,1959595.0
lower_middle_income,71.0,2.0,1980.0,2015466.0
lower_middle_income,71.0,2.0,1981.0,2072004.0
lower_middle_income,71.0,2.0,1982.0,2131709.0
lower_middle_income,71.0,2.0,1983.0,2202175.0
lower_middle_income,71.0,2.0,1985.0,2281307.0
lower_middle_income,71.0,2.0,1986.0,2298913.0
lower_middle_income,71.0,2.0,1988.0,2350062.0
lower_middle_income,71.0,3.0,1989.0,2339835.0
lower_middle_income,71.0,2.0,1990.0,2455069.0
lower_middle_income,71.0,2.0,1991.0,2608815.0
lower_middle_income,71.0,2.0,1992.0,2626789.0
lower_middle_income,71.0,2.0,1993.0,2743201.0
lower_middle_income,71.0,2.0,1994.0,2839155.0
lower_middle_income_typo,71.0,2.0,1995.0,2924664.0
lower_middle_income,71.0,2.0,1997.0,3104321.0
lower_middle_income,71.0,2.0,1998.0,3202058.0
lower_middle_income,71.0,2.0,1999.0,3300782.0
lower_middle_income,71.0,2.0,2001.0,3483535.0
lower_middle_income,71.0,2.0,2002.0,3554444.0
lower_middle_income_typo,71.0,2.0,2003.0,3674911.0
lower_middle_income,71.0,2.0,2005.0,3785537.0
lower_middle_income,71.0,2.0,2006.0,3900507.0
lower_middle_income,71.0,2.0,2007.0,4055040.0
lower_middle_income,71.0,2.0,2008.0,4220098.0
lower_middle_income,71.0,2.0,2011.0,4416160.0
lower_middle_income,71.0,2.0,2013.0,4501560.0
lower_middle_income,71.0,2.0,2014.0,4538939.0
lower_middle_income,71.0,2.0,2016.0,4777670.0
lower_middle_income,71.0,2.0,2017.0,4939174.0
lower_middle_income,71.0,2.0,2018.0,5170254.0
lower_middle_income,71.0,2.0,2019.0,5315821.0
lower_middle_income,71.0,2.0,2021.0,6004455.0
lower_middle_income,71.0,2.0,2023.0,6489747.0
lower_middle_income,72.0,1.0,1950.0,690087.0
lower_middle_income,72.0,1.0,1951.0,680458.0
lower_middle_income,72.0,1.0,1952.0,671991.0
lower_middle_income,72.0,1.0,1954.0,658001.0
lower_middle_income,72.0,1.0,1955.0,675136.0
lower_middle_income,72.0,1.0,1956.0,717363.0
lower_middle_income,72.0,1.0,1959.0,868848.0
lower_middle_income,72.0,1.0,1960.0,915889.0
lower_middle_income,72.0,1.0,1961.0,927959.0
lower_middle_income,72.0,1.0,1962.0,928463.0
lower_middle_income,72.0,1.0,1965.0,974202.0
lower_middle_income,72.0,1.0,1966.0,1016599.0
lower_middle_income,72.0,1.0,1967.0,1069564.0
lower_middle_income,72.0,1.0,1968.0,1124409.0
lower_middle_income,72.0,1.0,1970.0,1226043.0
lower_middle_income,72.0,3.0,1971.0,1255504.0
lower_middle_income,72.0,1.0,1974.0,1347299.0
lower_middle_income,72.0,1.0,1976.0,1433186.0
lower_middle_income,72.0,1.0,1977.0,1477782.0
lower_middle_income,72.0,1.0,1978.0,1526783.0
lower_middle_income,72.0,1.0,1979.0,1580730.0
lower_middle_income_typo,72.0,1.0,1980.0,1625236.0
lower_middle_income,72.0,1.0,1981.0,1661097.0
lower_middle_income,72.0,1.0,1983.0,1738877.0
lower_middle_income,72.0,1.0,1985.0,1805747.0
lower_middle_income,72.0,1.0,1986.0,1839606.0
lower_middle_income,72.0,1.0,1987.0,1863311.0
lower_middle_income,72.0,1.0,1988.0,1878368.0
lower_middle_income,72.0,1.0,1989.0,1919845.0
lower_middle_income,72.0,1.0,1990.0,1943198.0
lower_middle_income,72.0,1.0,1991.0,2007895.0
lower_middle_income,72.0,1.0,1995.0,2266339.0
lower_middle_income,72.0,1.0,1996.0,2346730.0
lower_middle_income,72.0,1.0,1997.0,2431301.0
lower_middle_income,72.0,1.0,1998.0,2509300.0
lower_middle_income,72.0,1.0,1999.0,2600373.0
lower_middle_income,72.0,1.0,2000.0,2686232.0
lower_middle_income,72.0,1.0,2001.0,2775332.0
lower_middle_income,72.0,1.0,2002.0,2827091.0
lower_middle_income,72.0,1.0,2003.0,2877049.0
lower_middle_income,72.0,1.0,2004.0,2949719.0
lower_middle_income,72.0,1.0,2005.0,2990047.0
lower_middle_income,72.0,1.0,2008.0,3212838.0
lower_middle_income,72.0,1.0,2009.0,3317391.0
lower_middle_income,72.0,1.0,2010.0,3399589.0
lower_middle_income,72.0,1.0,2011.0,3440072.0
lower_middle_income,72.0,1.0,2012.0,3482216.0
lower_middle_income,72.0,1.0,2015.0,3655966.0
lower_middle_income,72.0,1.0,2016.0,3750394.0
lower_middle_income,72.0,1.0,2017.0,3887383.0
lower_middle_income,72.0,1.0,2018.0,4031249.0
lower_middle_income,72.0,1.0,2020.0,4335150.0
lower_middle_income,72.0,1.0,2021.0,4574306.0
lower_middle_income_typo,72.0,1.0,2023.0,5124415.0
lower_middle_income,72.0,1.0,2024.0,5370181.0
lower_middle_income_typo,72.0,2.0,1950.0,781286.0
lower_middle_income,72.0,3.0,1952.0,762588.0
lower_middle_income,72.0,2.0,1953.0,752683.0
lower_middle_income,72.0,2.0,1955.0,763667.0
lower_middle_income,72.0,2.0,1956.0,812841.0
lower_middle_income,72.0,2.0,1957.0,872315.0
lower_middle_income,72.0,2.0,1958.0,929246.0
lower_middle_income,72.0,2.0,1959.0,980186.0
lower_middle_income,72.0,3.0,1961.0,1069912.0
lower_middle_income,72.0,2.0,1962.0,1045949.0
lower_middle_income,72.0,2.0,1963.0,1055160.0
lower_middle_income,72.0,2.0,1964.0,1052636.0
lower_middle_income,72.0,3.0,1965.0,1075369.0
lower_middle_income,72.0,2.0,1966.0,1128375.0
lower_middle_income,72.0,2.0,1967.0,1193474.0
lower_middle_income_typo,72.0,2.0,1971.0,1412047.0
lower_middle_income,72.0,2.0,1973.0,1471952.0
lower_middle_income,72.0,2.0,1974.0,1508079.0
lower_middle_income,72.0,2.0,1976.0,1607361.0
lower_middle_income,72.0,2.0,1978.0,1737617.0
lower_middle_income,72.0,2.0,1979.0,1801497.0
lower_middle_income,72.0,3.0,1980.0,1856053.0
lower_middle_income,72.0,2.0,1981.0,1909600.0
lower_middle_income,72.0,2.0,1982.0,1965650.0
lower_middle_income,72.0,2.0,1983.0,2027487.0
lower_middle_income,72.0,2.0,1984.0,2094922.0
lower_middle_income,72.0,2.0,1987.0,2185191.0
lower_middle_income,72.0,2.0,1989.0,2246359.0
lower_middle_income,72.0,2.0,1990.0,2233374.0
lower_middle_income,72.0,2.0,1991.0,2334477.0
lower_middle_income,72.0,2.0,1992.0,2481042.0
lower_middle_income,72.0,3.0,1993.0,2498729.0
lower_middle_income,72.0,2.0,1994.0,2610080.0
lower_middle_income,72.0,2.0,1995.0,2701375.0
lower_middle_income,72.0,2.0,1996.0,2783624.0
lower_middle_income,72.0,2.0,1997.0,2873722.0
lower_middle_income,72.0,2.0,1999.0,3052077.0
lower_middle_income,72.0,2.0,2002.0,3325153.0
lower_middle_income,72.0,2.0,2003.0,3394379.0
lower_middle_income,72.0,2.0,2005.0,3566761.0
lower_middle_income,72.0,2.0,2006.0,3618440.0
lower_middle_income,72.0,2.0,2007.0,3730440.0
lower_middle_income,72.0,2.0,2008.0,3880490.0
lower_middle_income,72.0,2.0,2009.0,4041708.0
lower_middle_income,72.0,3.0,2010.0,4157877.0
lower_middle_income,72.0,2.0,2011.0,4204224.0
lower_middle_income,72.0,2.0,2013.0,4268655.0
lower_middle_income,72.0,2.0,2018.0,4752227.0
lower_middle_income_typo,72.0,2.0,2019.0,4976846.0
lower_middle_income,72.0,2.0,2021.0,5358397.0
lower_middle_income,72.0,2.0,2023.0,5980194.0
lower_middle_income,73.0,1.0,1951.0,633184.0
lower_middle_income,73.0,1.0,1952.0,624766.0
lower_middle_income,73.0,1.0,1953.0,617367.0
lower_middle_income,73.0,1.0,1954.0,609636.0
lower_middle_income,73.0,1.0,1955.0,605640.0
lower_middle_income,73.0,1.0,1956.0,621885.0
lower_middle_income,73.0,1.0,1957.0,661164.0
lower_middle_income,73.0,1.0,1958.0,706917.0
lower_middle_income,73.0,1.0,1959.0,754132.0
lower_middle_income,73.0,1.0,1960.0,802298.0
lower_middle_income,73.0,1.0,1963.0,858545.0
lower_middle_income,73.0,1.0,1964.0,868964.0
lower_middle_income,73.0,1.0,1965.0,875912.0
lower_middle_income,73.0,1.0,1966.0,899447.0
lower_middle_income,73.0,1.0,1967.0,939523.0
lower_middle_income,73.0,3.0,1968.0,989593.0
lower_middle_income,73.0,1.0,1970.0,1091136.0
lower_middle_income,73.0,1.0,1971.0,1130968.0
lower_middle_income,73.0,1.0,1972.0,1160577.0
lower_middle_income,73.0,1.0,1973.0,1189468.0
lower_middle_income,73.0,1.0,1974.0,1219924.0
lower_middle_income,73.0,1.0,1975.0,1251390.0
lower_middle_income,73.0,1.0,1976.0,1289668.0
lower_middle_income,73.0,1.0,1977.0,1332861.0
lower_middle_income,73.0,1.0,1978.0,1374887.0
lower_middle_income,73.0,1.0,1979.0,1420501.0
lower_middle_income,73.0,1.0,1980.0,1470632.0
lower_middle_income,73.0,1.0,1981.0,1511776.0
lower_middle_income,73.0,1.0,1982.0,1544771.0
lower_middle_income,73.0,1.0,1984.0,1615755.0
lower_middle_income,73.0,1.0,1985.0,1648063.0
lower_middle_income,73.0,1.0,1986.0,1678880.0
lower_middle_income,73.0,1.0,1987.0,1710457.0
lower_middle_income,73.0,1.0,1988.0,1733712.0
lower_middle_income,73.0,1.0,1989.0,1747662.0
lower_middle_income,73.0,1.0,1990.0,1785143.0
lower_middle_income,73.0,1.0,1991.0,1806898.0
lower_middle_income,73.0,1.0,1992.0,1867389.0
lower_middle_income_typo,73.0,1.0,1993.0,1943438.0
lower_middle_income,73.0,1.0,1994.0,1985913.0
lower_middle_income,73.0,1.0,1995.0,2052234.0
